v1	V(output)	V(n007)	V(n008)
6.014444232574806e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.056278000497824e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.098402745287692e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.140820490848572e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.183533275161994e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.226543150384770e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.269852182947592e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.313462453654312e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.357376057781920e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.401595105181209e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.446121720378143e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.490958042675937e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.536106226257832e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.581568440290600e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.627346869028763e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.673443711919532e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.719861183708484e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.766601514545971e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.813666950094264e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.861059751635456e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.908782196180096e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
6.956836576576596e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.005225201621387e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.053950396169853e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.103014501248024e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.152419874165055e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.202168888626481e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.252263934848266e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.302707419671640e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.353501766678739e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.404649416309044e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.456152825976636e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.508014470188262e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.560236840662226e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.612822446448103e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.665773814047286e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.719093487534376e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.772784028679414e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.826848017070959e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.881288050240027e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.936106743784891e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
7.991306731496752e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.046890665486272e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.102861216311006e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.159221073103703e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.215972943701512e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.273119554776076e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.330663651964542e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.388608000001470e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.446955382851673e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.505708603843968e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.564870485805870e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.624443871199206e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.684431622256694e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.744836621119453e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.805661769975479e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.866909991199080e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.928584227491287e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
8.990687442021233e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.053222618568527e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.116192761666600e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.179600896747070e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.243450070285096e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.307743349945746e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.372483824731386e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.437674605130092e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.503318823265099e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.569419633045278e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.635980210316673e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.703003753015084e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.770493481319712e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.838452637807877e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.906884487610809e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
9.975792318570517e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.000000000000000e+04	-3.436166e-03	1.458805e+01	-4.505301e-05
